"app_id","full_audio_languages"
"1262060","Swahili"
"1262060","Russian"
"1262060","Belarusian"
"1262060","Filipino"
"1262060","English"
"1262060","Turkmen"
"1262060","Xhosa"
"1262060","Kinyarwanda"
"1262060","Irish"
"1262060","Latvian"
"1262060","Slovenian"
"1262060","Georgian"
"1262060","Tajik"
"1262060","Japanese"
"1262060","Maori"
"1262060","Romanian"
"1262060","Finnish"
"1262060","Khmer"
"1262060","Thai"
"1262060","Azerbaijani"
"1262060","Assamese"
"1262060","Persian"
"1262060","Kannada"
"1262060","Greek"
"1262060","Welsh"
"1262060","Marathi"
"1262060","Portuguese - Portugal"
"1262060","Vietnamese"
"1262060","Urdu"
"1262060","Arabic"
"1262060","Lithuanian"
"1262060","Italian"
"1262060","Macedonian"
"1262060","Catalan"
"1262060","Traditional Chinese"
"1262060","Kazakh"
"1262060","Mongolian"
"1262060","Telugu"
"1262060","Wolof"
"1262060","Dari"
"1262060","Indonesian"
"1262060","Hungarian"
"1262060","Danish"
"1262060","Amharic"
"1262060","Albanian"
"1262060","Hindi"
"1262060","Czech"
"1262060","Kyrgyz"
"1262060","French"
"1262060","Punjabi (Gurmukhi)"
"1262060","Sorani"
"1262060","Croatian"
"1262060","Bosnian"
"1262060","Bulgarian"
"1262060","Sinhala"
"1262060","Cherokee"
"612520","German"
"612520","English"
"612520","Russian"
"2960770","English"
"599560","Simplified Chinese"
"599560","English"
"2149420","Simplified Chinese"
"2149420","English"
"1035610","German"
"1035610","English"
"1035610","Finnish"
"1035610","French"
"1035610","Thai"
"1035610","Portuguese - Brazil"
"1035610","Korean"
"1035610","Danish"
"1035610","Swedish"
"1035610","Polish"
"1035610","Simplified Chinese"
"1035610","Japanese"
"1035610","Russian"
"1035610","Dutch"
"1035610","Portuguese - Portugal"
"473530","English"
"727910","English"
"2085000","Japanese"
"2085000","English"
"2105910","English"
"299400","English"
"799500","English"
"408640","Japanese"
"338820","English"
"912450","Japanese"
"1419750","Traditional Chinese"
"1419750","Japanese"
"1454500","English"
"979260","English"
"2802110","English"
"2420350","Russian"
"2420350","Turkish"
"907210","Japanese"
"907210","Simplified Chinese"
"496190","English"
"596000","Simplified Chinese"
"596000","English"
"917290","English"
"875740","English"
"783240","Arabic"
"783240","Spanish - Spain"
"458830","English"
"741990","German"
"741990","Portuguese - Brazil"
"741990","Spanish - Spain"
"741990","Norwegian"
"741990","Arabic"
"741990","Russian"
"741990","Dutch"
"741990","Italian"
"741990","Turkish"
"741990","English"
"741990","Ukrainian"
"741990","Danish"
"741990","Hungarian"
"741990","Japanese"
"741990","Romanian"
"741990","Czech"
"741990","Finnish"
"741990","French"
"741990","Thai"
"741990","Korean"
"741990","Swedish"
"741990","Bulgarian"
"741990","Polish"
"741990","Greek"
"741990","Simplified Chinese"
"741990","Portuguese - Portugal"
"382420","English"
"1506600","Traditional Chinese"
"1506600","Japanese"
"1142810","Traditional Chinese"
"1142810","English"
"1674820","English"
"1674820","Russian"
"959860","German"
"959860","Hungarian"
"959860","English"
"2189640","English"
"2189640","Russian"
"1521070","Simplified Chinese"
"1521070","English"
"1188970","German"
"1188970","English"
"1188970","French"
"1188970","Traditional Chinese"
"1188970","Simplified Chinese"
"1188970","Japanese"
"781810","German"
"781810","Vietnamese"
"781810","Portuguese - Brazil"
"781810","Spanish - Spain"
"781810","Norwegian"
"781810","Arabic"
"781810","Russian"
"781810","Dutch"
"781810","Italian"
"781810","Turkish"
"781810","English"
"781810","Traditional Chinese"
"781810","Ukrainian"
"781810","Spanish - Latin America"
"781810","Hungarian"
"781810","Danish"
"781810","Japanese"
"781810","Romanian"
"781810","Czech"
"781810","Finnish"
"781810","French"
"781810","Thai"
"781810","Korean"
"781810","Swedish"
"781810","Bulgarian"
"781810","Polish"
"781810","Greek"
"781810","Simplified Chinese"
"781810","Portuguese - Portugal"
"504920","Hungarian"
"504920","English"
"989550","Japanese"
"2078910","Simplified Chinese"
"1815530","English"
"962630","English"
"962630","Turkish"
"1491640","English"
"1491640","Spanish - Spain"
"1361860","English"
"1361860","Turkish"
"2071430","English"
"2071430","French"
"1150730","Traditional Chinese"
"1150730","Japanese"
"584370","English"
"584370","Russian"
"1134030","English"
"352240","English"
"2343930","Korean"
"2343930","English"
"1140570","Traditional Chinese"
"1140570","Japanese"
"1140570","Korean"
"1140570","English"
"3379650","Russian"
"2876250","Traditional Chinese"
"2876250","Japanese"
"389220","English"
"444800","Polish"
"444800","English"
"355400","German"
"355400","Simplified Chinese"
"355400","English"
"355400","Russian"
"2298300","English"
"2298300","French"
"1306970","Simplified Chinese"
"1306970","English"
"1907900","English"
"1907900","Portuguese - Brazil"
"716260","Traditional Chinese"
"716260","Japanese"
"716260","English"
"716260","Russian"
"590970","English"
"590970","Russian"
"490860","English"
"2351860","Japanese"
"2351860","English"
"523740","German"
"523740","English"
"523740","Russian"
"2363590","English"
"528160","Simplified Chinese"
"528160","English"
"946010","English"
"508180","English"
"881920","English"
"1886830","Traditional Chinese"
"1886830","Simplified Chinese"
"513490","English"
"599960","English"
"303720","English"
"513570","English"
"1347450","Simplified Chinese"
"724490","Polish"
"724490","English"
"724490","Russian"
"1458560","English"
"1007740","Traditional Chinese"
"1007740","Simplified Chinese"
"1584840","Simplified Chinese"
"1584840","English"
"1925970","Simplified Chinese"
"1925970","English"
"515570","Luxembourgish"
"515570","Estonian"
"515570","Slovak"
"515570","Malay"
"515570","Odia"
"515570","Serbian"
"515570","Quechua"
"515570","Tamil"
"515570","Ukrainian"
"515570","Uzbek"
"515570","Spanish - Latin America"
"515570","Malayalam"
"515570","Nepali"
"515570","Afrikaans"
"515570","Hebrew"
"515570","Korean"
"515570","Igbo"
"515570","Swedish"
"515570","Icelandic"
"515570","Basque"
"515570","German"
"515570","Norwegian"
"515570","Tigrinya"
"515570","Dutch"
"515570","Turkish"
"515570","Armenian"
"515570","Sindhi"
"515570","Yoruba"
"515570","Gujarati"
"515570","Bangla"
"515570","Uyghur"
"515570","Hausa"
"515570","Punjabi (Shahmukhi)"
"515570","Valencian"
"515570","Tatar"
"515570","Galician"
"515570","Polish"
"515570","Maltese"
"515570","Simplified Chinese"
"515570","Tswana"
"515570","Zulu"
"515570","Portuguese - Brazil"
"515570","Konkani"
"515570","K'iche'"
"515570","Scots"
"515570","Spanish - Spain"
"515570","Sotho"
"515570","Swahili"
"515570","Russian"
"515570","Belarusian"
"515570","Filipino"
"515570","English"
"515570","Turkmen"
"515570","Xhosa"
"515570","Kinyarwanda"
"515570","Irish"
"515570","Latvian"
"515570","Slovenian"
"515570","Georgian"
"515570","Tajik"
"515570","Japanese"
"515570","Maori"
"515570","Romanian"
"515570","Finnish"
"515570","Khmer"
"515570","Thai"
"515570","Assamese"
"515570","Azerbaijani"
"515570","Persian"
"515570","Kannada"
"515570","Greek"
"515570","Welsh"
"515570","Marathi"
"515570","Portuguese - Portugal"
"515570","Vietnamese"
"515570","Urdu"
"515570","Arabic"
"515570","Lithuanian"
"515570","Italian"
"515570","Macedonian"
"515570","Catalan"
"515570","Traditional Chinese"
"515570","Kazakh"
"515570","Mongolian"
"515570","Telugu"
"515570","Wolof"
"515570","Dari"
"515570","Indonesian"
"515570","Danish"
"515570","Hungarian"
"515570","Amharic"
"515570","Albanian"
"515570","Hindi"
"515570","Czech"
"515570","Kyrgyz"
"515570","French"
"515570","Punjabi (Gurmukhi)"
"515570","Croatian"
"515570","Sorani"
"515570","Bosnian"
"515570","Bulgarian"
"515570","Sinhala"
"515570","Cherokee"
"1466390","German"
"1466390","English"
"605830","Korean"
"605830","English"
"395350","English"
"410840","English"
"458590","English"
"1517180","Traditional Chinese"
"1517180","English"
"1383770","English"
"488770","English"
"488770","Spanish - Spain"
"2463800","Japanese"
"1770050","Polish"
"1770050","English"
"1770050","Russian"
"2701700","English"
"2701700","Russian"
"437530","English"
"437530","French"
"1229880","Japanese"
"1229880","Korean"
"691830","English"
"1309820","German"
"1309820","English"
"1309820","French"
"1309820","Traditional Chinese"
"1309820","Korean"
"1309820","Spanish - Spain"
"1309820","Japanese"
"1309820","Simplified Chinese"
"1309820","Russian"
"2956280","Simplified Chinese"
"782140","Polish"
"782140","English"
"922050","English"
"922050","Dutch"
"414550","English"
"404820","English"
"1248080","German"
"1248080","English"
"1248080","French"
"1248080","Traditional Chinese"
"1248080","Japanese"
"1248080","Spanish - Latin America"
"1444920","Korean"
"1444920","English"
"2704930","Simplified Chinese"
"1363360","Polish"
"1363360","English"
"1363360","Russian"
"586970","English"
"1426110","Traditional Chinese"
"1426110","Japanese"
"1839820","English"
"1839820","Portuguese - Brazil"
"1546090","English"
"1546090","Portuguese - Brazil"
"1057540","English"
"2430900","English"
"2430900","Catalan"
"1586290","English"
"444160","English"
"536560","Traditional Chinese"
"536560","Japanese"
"1243880","English"
"1243880","Turkish"
"1847150","Traditional Chinese"
"1847150","Japanese"
"346500","German"
"346500","English"
"346500","Portuguese - Brazil"
"346500","Traditional Chinese"
"346500","Korean"
"346500","Spanish - Spain"
"346500","Simplified Chinese"
"346500","Japanese"
"346500","Spanish - Latin America"
"346500","Russian"
"555670","Russian"
"558110","English"
"623700","English"
"645320","German"
"645320","English"
"645320","Spanish - Spain"
"645320","Portuguese - Portugal"
"586240","English"
"586240","Turkish"
"287900","English"
"613270","Swedish"
"613270","English"
"1455590","Japanese"
"1455590","English"
"2172860","German"
"2172860","English"
"2172860","Simplified Chinese"
"2172860","French"
"1090760","English"
"1453790","German"
"1453790","English"
"1453790","French"
"1453790","Ukrainian"
"1453790","Traditional Chinese"
"1453790","Korean"
"1453790","Spanish - Spain"
"1453790","Japanese"
"1453790","Simplified Chinese"
"1453790","Russian"
"1453790","Italian"
"1257280","Traditional Chinese"
"1257280","English"
"566530","English"
"2648050","English"
"2648050","Russian"
"1683100","Japanese"
"1683100","English"
"1683100","Russian"
"1190160","German"
"1190160","English"
"1190160","French"
"1190160","Polish"
"1190160","Greek"
"1190160","Japanese"
"1190160","Simplified Chinese"
"1190160","Spanish - Latin America"
"1190160","Italian"
"1121780","Traditional Chinese"
"1121780","Japanese"
"1121780","English"
"598490","English"
"598490","Portuguese - Brazil"
"452420","Japanese"
"1295630","English"
"1934040","English"
"1934040","Turkish"
"3018830","English"
"3018830","Russian"
"646100","English"
"1373320","Simplified Chinese"
"1373320","English"
"1349830","German"
"1349830","English"
"1349830","Turkish"
"1068070","English"
"634120","Simplified Chinese"
"634120","English"
"1481440","German"
"1481440","English"
"1082930","English"
"1082930","Portuguese - Brazil"
"1714900","Thai"
"1714900","English"
"837400","English"
"837400","Russian"
"2304640","English"
"2304640","Turkish"
"276870","Swedish"
"276870","English"
"1427680","Japanese"
"1427680","Korean"
"584930","English"
"2546690","German"
"2546690","English"
"2546690","Turkish"
"2959670","Traditional Chinese"
"2959670","Simplified Chinese"
"1031110","Czech"
"1031110","English"
"1031110","German"
"1031110","Portuguese - Brazil"
"1031110","Ukrainian"
"1031110","Russian"
"1031110","Portuguese - Portugal"
"1172900","English"
"1172900","French"
"1172900","Korean"
"1172900","Spanish - Spain"
"1172900","Polish"
"1172900","Simplified Chinese"
"1172900","Japanese"
"1172900","Spanish - Latin America"
"1172900","Italian"
"1320950","English"
"2129810","Ukrainian"
"2129810","English"
"2187920","Indonesian"
"2187920","English"
"297450","English"
"297450","Portuguese - Brazil"
"2810780","English"
"909380","Simplified Chinese"
"1508750","Traditional Chinese"
"1508750","Simplified Chinese"
"1702390","English"
"1650550","Simplified Chinese"
"1650550","English"
"1092980","Traditional Chinese"
"1092980","English"
"754620","English"
"869170","Simplified Chinese"
"869170","English"
"2272050","Japanese"
"2272050","Simplified Chinese"
"2272050","Russian"
"555400","English"
"2490790","Japanese"
"2490790","English"
"905660","Traditional Chinese"
"905660","Simplified Chinese"
"905660","Japanese"
"2263920","German"
"2263920","English"
"2263920","French"
"2263920","Portuguese - Brazil"
"2263920","Traditional Chinese"
"2263920","Korean"
"2263920","Spanish - Spain"
"2263920","Simplified Chinese"
"2263920","Japanese"
"2263920","Turkish"
"2263920","Spanish - Latin America"
"2263920","Russian"
"2263920","Italian"
"1040460","German"
"1040460","English"
"1040460","French"
"1040460","Swedish"
"1040460","Simplified Chinese"
"1040460","Russian"
"1040460","Dutch"
"657000","English"
"657000","Spanish - Latin America"
"1337530","Simplified Chinese"
"1337530","English"
"1337530","French"
"1866630","German"
"1866630","English"
"1866630","French"
"1866630","Portuguese - Brazil"
"1866630","Spanish - Spain"
"1866630","Simplified Chinese"
"1866630","Italian"
"1866630","Portuguese - Portugal"
"650110","Traditional Chinese"
"650110","Japanese"
"1608470","English"
"1608470","Russian"
"496260","Japanese"
"496260","Simplified Chinese"
"488430","English"
"1664360","English"
"1664360","Portuguese - Brazil"
"1122690","English"
"1122690","Turkish"
"1253880","English"
"1426120","Traditional Chinese"
"1426120","Japanese"
"1608550","Traditional Chinese"
"1608550","English"
"2168260","Polish"
"2168260","English"
"732160","Simplified Chinese"
"732160","English"
"527420","Simplified Chinese"
"527420","English"
"2276850","English"
"703880","Simplified Chinese"
"703880","English"
"2197680","Japanese"
"2197680","Korean"
"976420","Korean"
"1709730","German"
"1709730","English"
"1709730","Spanish - Spain"
"2455340","Simplified Chinese"
"2455340","English"
"1829470","English"
"1862840","English"
"815040","English"
"606960","English"
"1128140","Simplified Chinese"
"1128140","English"
"634410","English"
"1960900","English"
"1960900","Turkish"
"687590","English"
"514970","German"
"514970","English"
"514970","Russian"
"1256690","German"
"1256690","English"
"1256690","French"
"1256690","Traditional Chinese"
"1256690","Korean"
"1256690","Spanish - Spain"
"1256690","Simplified Chinese"
"1256690","Japanese"
"1256690","Spanish - Latin America"
"1256690","Russian"
"3288270","English"
"3288270","Turkish"
"1735980","Korean"
"1735980","English"
"526180","German"
"526180","English"
"526180","French"
"526180","Portuguese - Brazil"
"526180","Spanish - Spain"
"526180","Russian"
"526180","Italian"
"811270","Simplified Chinese"
"811270","English"
"811270","Russian"
"754350","Simplified Chinese"
"977810","English"
"516130","English"
"516130","Portuguese - Portugal"
"616740","Simplified Chinese"
"616740","English"
"3357250","English"
"3357250","Russian"
"699740","English"
"699740","Portuguese - Portugal"
"3227760","Traditional Chinese"
"3227760","Simplified Chinese"
"3227760","Vietnamese"
"676760","English"
"676760","Russian"
"658630","Traditional Chinese"
"658630","Simplified Chinese"
"3016840","English"
"681240","English"
"1982150","Japanese"
"1982150","Korean"
"1369770","English"
"1369770","Russian"
"1187330","English"
"2598020","English"
"2598020","Russian"
"287220","English"
"3373670","English"
"1297790","English"
"446990","English"
"446990","Spanish - Spain"
"2959610","English"
"2959610","Dutch"
"395500","English"
"1452500","Traditional Chinese"
"1452500","Japanese"
"1452500","English"
"2068980","English"
"2068980","Russian"
"1449500","Japanese"
"1449500","English"
"2256450","German"
"2256450","English"
"373920","English"
"1154830","English"
"946990","Simplified Chinese"
"946990","English"
"2229940","English"
"2229940","Spanish - Latin America"
"1146940","German"
"1146940","Spanish - Spain"
"1146940","Norwegian"
"1146940","Arabic"
"1146940","Russian"
"1146940","Turkish"
"1146940","Italian"
"1146940","English"
"1146940","Traditional Chinese"
"1146940","Ukrainian"
"1146940","Japanese"
"1146940","Czech"
"1146940","Finnish"
"1146940","French"
"1146940","Korean"
"1146940","Swedish"
"1146940","Polish"
"1146940","Simplified Chinese"
"1146940","Portuguese - Portugal"
"1448000","Traditional Chinese"
"1448000","Simplified Chinese"
